signature_id	signature_label	dataset	condition_short	age_label	sex	collection	pathway	direction	a	b	c	d	odds_ratio	pval	padj	log2OR
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Up	2	43	108	12367	5.324958638	0.059305548	0.370659675	2.412770319
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_UV_RESPONSE_DN	Up	1	44	139	12336	2.01682791	0.397655521	0.886822075	1.012087988
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_UV_RESPONSE_UP	Up	2	43	140	12335	4.096676828	0.092228564	0.479551621	2.034454088
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	0	45	39	12436	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	0	45	194	12281	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_ADIPOGENESIS	Down	1	26	195	12298	2.425204597	0.347192964	1	1.278106462
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	0	27	185	12308	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	0	27	97	12396	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_ANGIOGENESIS	Down	0	27	35	12458	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_APICAL_JUNCTION	Down	0	27	176	12317	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_APICAL_SURFACE	Down	0	27	38	12455	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_APOPTOSIS	Down	0	27	155	12338	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	0	27	108	12385	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	0	27	75	12418	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_COAGULATION	Down	1	26	133	12360	3.57328089	0.252363917	1	1.837249326
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_COMPLEMENT	Down	2	25	184	12309	5.349994047	0.060456668	0.542510365	2.419537286
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_DNA_REPAIR	Down	0	27	149	12344	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_E2F_TARGETS	Down	0	27	199	12294	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	0	27	179	12314	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	1	26	177	12316	2.675807388	0.320926305	1	1.41997427
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	0	27	174	12319	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	1	26	147	12346	3.229647453	0.274871675	1	1.69137669
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	1	26	196	12297	2.412670646	0.348623165	1	1.270630986
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_GLYCOLYSIS	Down	1	26	185	12308	2.558396774	0.332723639	1	1.355240025
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	0	27	31	12462	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_HEME_METABOLISM	Down	0	27	189	12304	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_HYPOXIA	Down	4	23	182	12311	11.75283287	0.000633433	0.031671668	3.554936637
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	0	27	190	12303	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	0	27	84	12409	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	0	27	176	12317	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	0	27	99	12394	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	1	26	199	12294	2.375791706	0.352895685	1	1.248408356
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	1	26	112	12381	4.250655019	0.2173363	1	2.087685175
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	1	26	182	12311	2.60128433	0.328322955	1	1.3792241
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	0	27	199	12294	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	3	24	192	12301	8.004700588	0.008264589	0.206614728	3.00084744
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	27	195	12298	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	27	57	12436	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_MYOGENESIS	Down	0	27	173	12320	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	27	32	12461	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	27	185	12308	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_P53_PATHWAY	Down	2	25	188	12305	5.235217755	0.062763872	0.542510365	2.388249546
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	27	18	12475	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_PEROXISOME	Down	0	27	91	12402	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	0	27	99	12394	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	0	27	92	12401	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	0	27	48	12445	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_SPERMATOGENESIS	Down	0	27	85	12408	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	0	27	52	12441	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	0	27	190	12303	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	2	25	108	12385	9.168723116	0.023271772	0.387862873	3.196720831
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	1	26	139	12354	3.417717348	0.262091278	1	1.773033088
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	0	27	142	12351	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	27	39	12454	0	1	1	#NAME?
E17a_6m_male	E17a_6m_male	GSE131754	E17a	6m	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Down	2	25	192	12301	5.123418502	0.065101244	0.542510365	2.357106742
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ADIPOGENESIS	Up	9	191	187	12133	3.056769378	0.004250392	0.030359945	1.61200771
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	6	194	179	12141	2.097560012	0.076375354	0.200536455	1.068712087
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	3	197	94	12226	1.980516312	0.202280198	0.42141708	0.985876584
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ANGIOGENESIS	Up	1	199	34	12286	1.815637822	0.431294293	0.74361085	0.860476446
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_APICAL_JUNCTION	Up	2	198	174	12146	0.705112821	1	1	-0.504073981
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_APICAL_SURFACE	Up	1	199	37	12283	1.668107807	0.458191605	0.763652675	0.738212531
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_APOPTOSIS	Up	5	195	150	12170	2.080147258	0.102761164	0.233548101	1.056685663
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	4	196	104	12216	2.396827292	0.09457921	0.225188595	1.261125957
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	4	196	71	12249	3.520059447	0.031889866	0.106299554	1.815599793
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_COAGULATION	Up	0	200	134	12186	0	0.281075629	0.540530055	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_COMPLEMENT	Up	3	197	183	12137	1.009986279	1	1	0.014335693
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_DNA_REPAIR	Up	0	200	149	12171	0	0.180048125	0.391408967	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_E2F_TARGETS	Up	3	197	196	12124	0.941991249	1	1	-0.086214437
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	7	193	172	12148	2.561322764	0.024865239	0.103605161	1.356889065
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	3	197	175	12145	1.056879304	0.763005749	0.942692701	0.079810629
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	3	197	171	12149	1.081908945	0.758437625	0.942692701	0.113579085
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	7	193	141	12179	3.132254166	0.009632059	0.048160297	1.647201285
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	4	196	193	12127	1.282299702	0.559780072	0.767434215	0.358733491
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_GLYCOLYSIS	Up	4	196	182	12138	1.361010413	0.545034891	0.767434215	0.444678105
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	1	199	30	12290	2.058452546	0.393353819	0.728432997	1.04156019
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_HEME_METABOLISM	Up	4	196	185	12135	1.338627414	0.548760138	0.767434215	0.420754465
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_HYPOXIA	Up	7	193	179	12141	2.459896395	0.029810223	0.106299554	1.298597554
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	9	191	181	12139	3.159641262	0.003464703	0.028872527	1.659760767
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	6	194	78	12242	4.852671082	0.00222929	0.027866128	2.278779076
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	6	194	170	12150	2.210329966	0.063210152	0.175583756	1.144261756
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	5	195	94	12226	3.334356673	0.021138715	0.09608507	1.737408437
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	7	193	193	12127	2.278730773	0.041602403	0.12236001	1.188230483
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	5	195	108	12212	2.898874636	0.034783955	0.10869986	1.535492945
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	7	193	176	12144	2.502301647	0.027616022	0.106215471	1.323255714
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	0	200	199	12121	0	0.080214582	0.200536455	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	4	196	191	12129	1.295939282	0.556886269	0.767434215	0.373998126
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	2	198	193	12127	0.634706311	0.773008015	0.942692701	-0.655838906
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	0	200	57	12263	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MYOGENESIS	Up	8	192	165	12155	3.068914271	0.006615016	0.039980674	1.617728345
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	0	200	32	12288	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	4	196	181	12139	1.368640889	0.54384669	0.767434215	0.452743954
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_P53_PATHWAY	Up	5	195	185	12135	1.681815588	0.233874119	0.467748238	0.750019522
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Up	0	200	18	12302	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PEROXISOME	Up	6	194	85	12235	4.450678936	0.003335128	0.028872527	2.154025431
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Up	2	198	97	12223	1.272801502	0.673105049	0.885664538	0.348007443
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PROTEIN_SECRETION	Up	0	200	92	12228	0	0.408054282	0.72866836	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Up	1	199	47	12273	1.312164464	0.539033496	0.767434215	0.391948556
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_SPERMATOGENESIS	Up	1	199	84	12236	0.732008706	1	1	-0.450067287
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Up	1	199	51	12269	1.208865325	0.567901319	0.767434215	0.273653528
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Up	10	190	180	12140	3.548751641	0.000952345	0.015872424	1.827311611
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Up	1	199	109	12211	0.562971524	1	1	-0.828866146
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_UV_RESPONSE_DN	Up	7	193	133	12187	3.322821032	0.007196521	0.039980674	1.732408591
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_UV_RESPONSE_UP	Up	9	191	133	12187	4.316609599	0.000453501	0.011337521	2.109898619
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	0	200	39	12281	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	13	187	181	12139	4.661505722	1.39E-05	0.000697461	2.220796038
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ADIPOGENESIS	Down	3	197	193	12127	0.956869204	1	1	-0.063606361
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	5	195	180	12140	1.729242328	0.224276541	0.642478225	0.790140056
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	2	198	95	12225	1.29980731	0.669195347	0.943585881	0.378297767
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ANGIOGENESIS	Down	1	199	34	12286	1.815637822	0.431294293	0.933746082	0.860476446
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_APICAL_JUNCTION	Down	6	194	170	12150	2.210329966	0.063210152	0.445636567	1.144261756
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_APICAL_SURFACE	Down	1	199	37	12283	1.668107807	0.458191605	0.933746082	0.738212531
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_APOPTOSIS	Down	3	197	152	12168	1.219052312	0.739633061	0.943585881	0.285760037
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	2	198	106	12214	1.163886426	0.69164732	0.943585881	0.218950284
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	4	196	71	12249	3.520059447	0.031889866	0.362290401	1.815599793
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_COAGULATION	Down	8	192	126	12194	4.031504519	0.001379732	0.034493309	2.011318339
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_COMPLEMENT	Down	3	197	183	12137	1.009986279	1	1	0.014335693
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_DNA_REPAIR	Down	1	199	148	12172	0.413302317	0.735007807	0.943585881	-1.274730644
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_E2F_TARGETS	Down	2	198	197	12123	0.621614333	0.773740422	0.943585881	-0.685908326
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	4	196	175	12145	1.416255204	0.537317397	0.943585881	0.502081257
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	5	195	173	12147	1.800172307	0.212069884	0.642478225	0.848135004
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	12	188	162	12158	4.788768663	2.26E-05	0.001128714	2.259654743
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	0	200	148	12172	0	0.179564449	0.598548163	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	1	199	196	12124	0.310857404	0.381200278	0.893985951	-1.685675153
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_GLYCOLYSIS	Down	2	198	184	12136	0.666244343	0.772451864	0.943585881	-0.585876717
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	1	199	30	12290	2.058452546	0.393353819	0.893985951	1.04156019
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_HEME_METABOLISM	Down	5	195	184	12136	1.691094882	0.231899268	0.642478225	0.757957607
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_HYPOXIA	Down	6	194	180	12140	2.0857361	0.077927525	0.445636567	1.060556631
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	6	194	184	12136	2.039704163	0.13012765	0.591489319	1.02835992
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	3	197	81	12239	2.300752474	0.150836535	0.594742108	1.20210578
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	1	199	175	12145	0.348762219	0.534463033	0.943585881	-1.519684331
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	1	199	98	12222	0.626723222	1	1	-0.674099646
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	4	196	196	12124	1.262362243	0.564280503	0.943585881	0.33612596
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	2	198	111	12209	1.11100948	0.702422793	0.943585881	0.151871126
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	7	193	176	12144	2.502301647	0.027616022	0.362290401	1.323255714
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	0	200	199	12121	0	0.080214582	0.445636567	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	5	195	190	12130	1.636883216	0.244141725	0.642478225	0.710951396
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	200	195	12125	0	0.079307087	0.445636567	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	200	57	12263	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_MYOGENESIS	Down	3	197	170	12150	1.088368339	0.757322559	0.943585881	0.122166894
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	200	32	12288	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	200	185	12135	0	0.126091774	0.591489319	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_P53_PATHWAY	Down	1	199	189	12131	0.322556446	0.377384782	0.893985951	-1.632376447
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	0	200	18	12302	0	1	1	#NAME?
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PEROXISOME	Down	1	199	90	12230	0.6828757	1	1	-0.550305099
GHRKO_5m_male	GHRKO_5m_male	GSE131754	GHRKO	5m	male	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	2	198	97	12223	1.272801502	0.673105049	0.943585881	0.348007443
